date,category,subcategory,country,unit,value,mean_production,pct_zero
2015-07-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-07-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,32.4965,33.85771111111112,0.3333333333333333
2015-07-01,CRUDEOIL,Refinery Intake,Turkey,KBD,539.3952,51.79021000000004,0
2015-07-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,852,2022.7777777777778,0.24444444444444444
2015-07-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1216.6155,1153.0868562962964,0
2015-07-01,CRUDEOIL,Refinery Intake,United States of America,KBD,16878.6452,8064.267922962964,0
2015-07-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1241,2237.5148148148146,0
2015-07-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-07-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2015-08-01,CRUDEOIL,Refinery Intake,Algeria,KBD,0,1105.1333333333334,0.025925925925925925
2015-08-01,CRUDEOIL,Refinery Intake,Angola,KBD,70,1368.6431974074076,0.06666666666666667
2015-08-01,CRUDEOIL,Refinery Intake,Argentina,KBD,533.0323,517.8350420634922,0.11507936507936507
2015-08-01,CRUDEOIL,Refinery Intake,Australia,KBD,424.2194,382.3284140740741,0
2015-08-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,140.7432,674.9994837037043,0.003703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,272.9277,132.8919662962963,0.08888888888888889
2015-08-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,63.8065,32.78750476190476,0.2976190476190476
2015-08-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1988.9677,2176.120018650794,0
2015-08-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,5.681,141.84592074074067,0
2015-08-01,CRUDEOIL,Refinery Intake,Canada,KBD,1456.111,2742.848378518519,0
2015-08-01,CRUDEOIL,Refinery Intake,China,KBD,10551.6619,3885.5735511111097,0.003703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Colombia,KBD,200.9677,510.38967817460315,0.30158730158730157
2015-08-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2015-08-01,CRUDEOIL,Refinery Intake,Denmark,KBD,157.7732,206.5252251851851,0
2015-08-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,116,405.30069888888886,0.2
2015-08-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,554.8045,640.8046481481479,0
2015-08-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2015-08-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2015-08-01,CRUDEOIL,Refinery Intake,Germany,KBD,1928.151,50.989772222222214,0
2015-08-01,CRUDEOIL,Refinery Intake,India,KBD,4662.5948,693.343351851852,0
2015-08-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,0,778.3844166666664,0.05925925925925926
2015-08-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,1700,2631.8074074074075,0.2851851851851852
2015-08-01,CRUDEOIL,Refinery Intake,Iraq,KBD,443,2649.4814814814813,0.23703703703703705
2015-08-01,CRUDEOIL,Refinery Intake,Italy,KBD,1420.2426,93.82086444444445,0
2015-08-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2015-08-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,933,2551.574074074074,0.007407407407407408
2015-08-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,411.871,620.0096488888886,0.007407407407407408
2015-08-01,CRUDEOIL,Refinery Intake,Mexico,KBD,1063.5987,2463.849507407407,0.003703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,1043.4639,23.969244444444463,0
2015-08-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,117.2768,31.00972703703705,0.003703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,77,1964.2296296296297,0.022222222222222223
2015-08-01,CRUDEOIL,Refinery Intake,Norway,KBD,304.6739,1982.4869892592571,0
2015-08-01,CRUDEOIL,Refinery Intake,Oman,KBD,224.9039,427.4122914814816,0.5148148148148148
2015-08-01,CRUDEOIL,Refinery Intake,Peru,KBD,141.6452,77.72872962962965,0.022222222222222223
2015-08-01,CRUDEOIL,Refinery Intake,Qatar,KBD,264,537.6407407407407,0.24444444444444444
2015-08-01,CRUDEOIL,Refinery Intake,Romania,KBD,247.4229,78.7687892193308,0.05204460966542751
2015-08-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,6004.2613,9229.07361148148,0.05555555555555555
2015-08-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2214,9310.866666666667,0
2015-08-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1112.9077,204.90988185185188,0.003703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-08-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,0,33.85771111111112,0.3333333333333333
2015-08-01,CRUDEOIL,Refinery Intake,Turkey,KBD,550.5387,51.79021000000004,0
2015-08-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,812,2022.7777777777778,0.24444444444444444
2015-08-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1214.9129,1153.0868562962964,0
2015-08-01,CRUDEOIL,Refinery Intake,United States of America,KBD,16700.2258,8064.267922962964,0
2015-08-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1254,2237.5148148148146,0
2015-08-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-08-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2015-09-01,CRUDEOIL,Refinery Intake,Algeria,KBD,596,1105.1333333333334,0.025925925925925925
2015-09-01,CRUDEOIL,Refinery Intake,Angola,KBD,37,1368.6431974074076,0.06666666666666667
2015-09-01,CRUDEOIL,Refinery Intake,Argentina,KBD,513.4667,517.8350420634922,0.11507936507936507
2015-09-01,CRUDEOIL,Refinery Intake,Australia,KBD,351,382.3284140740741,0
2015-09-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,122.5877,674.9994837037043,0.003703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,267.531,132.8919662962963,0.08888888888888889
2015-09-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,60.2333,32.78750476190476,0.2976190476190476
2015-09-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1970.4333,2176.120018650794,0
2015-09-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,5.6611,141.84592074074067,0
2015-09-01,CRUDEOIL,Refinery Intake,Canada,KBD,1327.9987,2742.848378518519,0
2015-09-01,CRUDEOIL,Refinery Intake,China,KBD,11125.424,3885.5735511111097,0.003703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Colombia,KBD,218.9667,510.38967817460315,0.30158730158730157
2015-09-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2015-09-01,CRUDEOIL,Refinery Intake,Denmark,KBD,111.601,206.5252251851851,0
2015-09-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,110,405.30069888888886,0.2
2015-09-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,511.104,640.8046481481479,0
2015-09-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2015-09-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2015-09-01,CRUDEOIL,Refinery Intake,Germany,KBD,1903.1613,50.989772222222214,0
2015-09-01,CRUDEOIL,Refinery Intake,India,KBD,4432.5637,693.343351851852,0
2015-09-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,0,778.3844166666664,0.05925925925925926
2015-09-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,1710,2631.8074074074075,0.2851851851851852
2015-09-01,CRUDEOIL,Refinery Intake,Iraq,KBD,467,2649.4814814814813,0.23703703703703705
2015-09-01,CRUDEOIL,Refinery Intake,Italy,KBD,1353.9947,93.82086444444445,0
2015-09-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2015-09-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,892,2551.574074074074,0.007407407407407408
2015-09-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,337.1423,620.0096488888886,0.007407407407407408
2015-09-01,CRUDEOIL,Refinery Intake,Mexico,KBD,1052.796,2463.849507407407,0.003703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,1096.596,23.969244444444463,0
2015-09-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,119.1407,31.00972703703705,0.003703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,68,1964.2296296296297,0.022222222222222223
2015-09-01,CRUDEOIL,Refinery Intake,Norway,KBD,300.349,1982.4869892592571,0
2015-09-01,CRUDEOIL,Refinery Intake,Oman,KBD,155.9983,427.4122914814816,0.5148148148148148
2015-09-01,CRUDEOIL,Refinery Intake,Peru,KBD,133.8333,77.72872962962965,0.022222222222222223
2015-09-01,CRUDEOIL,Refinery Intake,Qatar,KBD,273,537.6407407407407,0.24444444444444444
2015-09-01,CRUDEOIL,Refinery Intake,Romania,KBD,225.4002,78.7687892193308,0.05204460966542751
2015-09-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5566.7967,9229.07361148148,0.05555555555555555
2015-09-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2501,9310.866666666667,0
2015-09-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1110.3572,204.90988185185188,0.003703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-09-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,15.38,33.85771111111112,0.3333333333333333
2015-09-01,CRUDEOIL,Refinery Intake,Turkey,KBD,588.98,51.79021000000004,0
2015-09-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,794,2022.7777777777778,0.24444444444444444
2015-09-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1200.368,1153.0868562962964,0
2015-09-01,CRUDEOIL,Refinery Intake,United States of America,KBD,16167.6,8064.267922962964,0
2015-09-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1281,2237.5148148148146,0
2015-09-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-09-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2015-10-01,CRUDEOIL,Refinery Intake,Algeria,KBD,601,1105.1333333333334,0.025925925925925925
2015-10-01,CRUDEOIL,Refinery Intake,Angola,KBD,42,1368.6431974074076,0.06666666666666667
2015-10-01,CRUDEOIL,Refinery Intake,Argentina,KBD,532.7419,517.8350420634922,0.11507936507936507
2015-10-01,CRUDEOIL,Refinery Intake,Australia,KBD,362.3226,382.3284140740741,0
2015-10-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,137.1771,674.9994837037043,0.003703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,276.4939,132.8919662962963,0.08888888888888889
2015-10-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,59.9677,32.78750476190476,0.2976190476190476
2015-10-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1939.9032,2176.120018650794,0
2015-10-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,1.2174,141.84592074074067,0
2015-10-01,CRUDEOIL,Refinery Intake,Canada,KBD,1242.0729,2742.848378518519,0
2015-10-01,CRUDEOIL,Refinery Intake,China,KBD,10920.0232,3885.5735511111097,0.003703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Colombia,KBD,235.871,510.38967817460315,0.30158730158730157
2015-10-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2015-10-01,CRUDEOIL,Refinery Intake,Denmark,KBD,161.8806,206.5252251851851,0
2015-10-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,112,405.30069888888886,0.2
2015-10-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,523.6568,640.8046481481479,0
2015-10-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2015-10-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2015-10-01,CRUDEOIL,Refinery Intake,Germany,KBD,1833.5652,50.989772222222214,0
2015-10-01,CRUDEOIL,Refinery Intake,India,KBD,4343.3074,693.343351851852,0
2015-10-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,0,778.3844166666664,0.05925925925925926
2015-10-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,1760,2631.8074074074075,0.2851851851851852
2015-10-01,CRUDEOIL,Refinery Intake,Iraq,KBD,445,2649.4814814814813,0.23703703703703705
2015-10-01,CRUDEOIL,Refinery Intake,Italy,KBD,1336.9084,93.82086444444445,0
2015-10-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2015-10-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,895,2551.574074074074,0.007407407407407408
2015-10-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,320.3836,620.0096488888886,0.007407407407407408
2015-10-01,CRUDEOIL,Refinery Intake,Mexico,KBD,1056.9755,2463.849507407407,0.003703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,1130.5968,23.969244444444463,0
2015-10-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,117.7716,31.00972703703705,0.003703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,0,1964.2296296296297,0.022222222222222223
2015-10-01,CRUDEOIL,Refinery Intake,Norway,KBD,293.3181,1982.4869892592571,0
2015-10-01,CRUDEOIL,Refinery Intake,Oman,KBD,227.2813,427.4122914814816,0.5148148148148148
2015-10-01,CRUDEOIL,Refinery Intake,Peru,KBD,123.6774,77.72872962962965,0.022222222222222223
2015-10-01,CRUDEOIL,Refinery Intake,Qatar,KBD,249,537.6407407407407,0.24444444444444444
2015-10-01,CRUDEOIL,Refinery Intake,Romania,KBD,182.0568,78.7687892193308,0.05204460966542751
2015-10-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5292.2935,9229.07361148148,0.05555555555555555
2015-10-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2028,9310.866666666667,0
2015-10-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1134.2227,204.90988185185188,0.003703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-10-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,32.7445,33.85771111111112,0.3333333333333333
2015-10-01,CRUDEOIL,Refinery Intake,Turkey,KBD,581.1242,51.79021000000004,0
2015-10-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,867,2022.7777777777778,0.24444444444444444
2015-10-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1209.5619,1153.0868562962964,0
2015-10-01,CRUDEOIL,Refinery Intake,United States of America,KBD,15439.871,8064.267922962964,0
2015-10-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1138,2237.5148148148146,0
2015-10-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-10-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2015-11-01,CRUDEOIL,Refinery Intake,Algeria,KBD,588,1105.1333333333334,0.025925925925925925
2015-11-01,CRUDEOIL,Refinery Intake,Angola,KBD,61,1368.6431974074076,0.06666666666666667
2015-11-01,CRUDEOIL,Refinery Intake,Argentina,KBD,522.3333,517.8350420634922,0.11507936507936507
2015-11-01,CRUDEOIL,Refinery Intake,Australia,KBD,397.54,382.3284140740741,0
2015-11-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,132.1687,674.9994837037043,0.003703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,274.4097,132.8919662962963,0.08888888888888889
2015-11-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2015-11-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1854.7333,2176.120018650794,0
2015-11-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,3.1447,141.84592074074067,0
2015-11-01,CRUDEOIL,Refinery Intake,Canada,KBD,1255.7987,2742.848378518519,0
2015-11-01,CRUDEOIL,Refinery Intake,China,KBD,11330.872,3885.5735511111097,0.003703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Colombia,KBD,305.9,510.38967817460315,0.30158730158730157
2015-11-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2015-11-01,CRUDEOIL,Refinery Intake,Denmark,KBD,146.055,206.5252251851851,0
2015-11-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,120,405.30069888888886,0.2
2015-11-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,521.994,640.8046481481479,0
2015-11-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2015-11-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2015-11-01,CRUDEOIL,Refinery Intake,Germany,KBD,1890.196,50.989772222222214,0
2015-11-01,CRUDEOIL,Refinery Intake,India,KBD,4838.405,693.343351851852,0
2015-11-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,0,778.3844166666664,0.05925925925925926
2015-11-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,1785,2631.8074074074075,0.2851851851851852
2015-11-01,CRUDEOIL,Refinery Intake,Iraq,KBD,405,2649.4814814814813,0.23703703703703705
2015-11-01,CRUDEOIL,Refinery Intake,Italy,KBD,1401.0987,93.82086444444445,0
2015-11-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2015-11-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,810,2551.574074074074,0.007407407407407408
2015-11-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,253.6868,620.0096488888886,0.007407407407407408
2015-11-01,CRUDEOIL,Refinery Intake,Mexico,KBD,1049.256,2463.849507407407,0.003703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,962.5187,23.969244444444463,0
2015-11-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,112.749,31.00972703703705,0.003703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,0,1964.2296296296297,0.022222222222222223
2015-11-01,CRUDEOIL,Refinery Intake,Norway,KBD,310.086,1982.4869892592571,0
2015-11-01,CRUDEOIL,Refinery Intake,Oman,KBD,213.2387,427.4122914814816,0.5148148148148148
2015-11-01,CRUDEOIL,Refinery Intake,Peru,KBD,144.1,77.72872962962965,0.022222222222222223
2015-11-01,CRUDEOIL,Refinery Intake,Qatar,KBD,281,537.6407407407407,0.24444444444444444
2015-11-01,CRUDEOIL,Refinery Intake,Romania,KBD,160.3568,78.7687892193308,0.05204460966542751
2015-11-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5835.76,9229.07361148148,0.05555555555555555
2015-11-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2054,9310.866666666667,0
2015-11-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1150.0046,204.90988185185188,0.003703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-11-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,28.7093,33.85771111111112,0.3333333333333333
2015-11-01,CRUDEOIL,Refinery Intake,Turkey,KBD,577.465,51.79021000000004,0
2015-11-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,841,2022.7777777777778,0.24444444444444444
2015-11-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1180.2613,1153.0868562962964,0
2015-11-01,CRUDEOIL,Refinery Intake,United States of America,KBD,16458.0333,8064.267922962964,0
2015-11-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1239,2237.5148148148146,0
2015-11-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-11-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2015-12-01,CRUDEOIL,Refinery Intake,Algeria,KBD,603,1105.1333333333334,0.025925925925925925
2015-12-01,CRUDEOIL,Refinery Intake,Angola,KBD,69,1368.6431974074076,0.06666666666666667
2015-12-01,CRUDEOIL,Refinery Intake,Argentina,KBD,536.3871,517.8350420634922,0.11507936507936507
2015-12-01,CRUDEOIL,Refinery Intake,Australia,KBD,437.8065,382.3284140740741,0
2015-12-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,100.3271,674.9994837037043,0.003703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,273.641,132.8919662962963,0.08888888888888889
2015-12-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2015-12-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1857,2176.120018650794,0
2015-12-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,6.2901,141.84592074074067,0
2015-12-01,CRUDEOIL,Refinery Intake,Canada,KBD,1330.5761,2742.848378518519,0
2015-12-01,CRUDEOIL,Refinery Intake,China,KBD,12518.8529,3885.5735511111097,0.003703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Colombia,KBD,300,510.38967817460315,0.30158730158730157
2015-12-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2015-12-01,CRUDEOIL,Refinery Intake,Denmark,KBD,160.9142,206.5252251851851,0
2015-12-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,166,405.30069888888886,0.2
2015-12-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,543.7974,640.8046481481479,0
2015-12-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2015-12-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2015-12-01,CRUDEOIL,Refinery Intake,Germany,KBD,1941.4219,50.989772222222214,0
2015-12-01,CRUDEOIL,Refinery Intake,India,KBD,4789.549,693.343351851852,0
2015-12-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,0,778.3844166666664,0.05925925925925926
2015-12-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,1788,2631.8074074074075,0.2851851851851852
2015-12-01,CRUDEOIL,Refinery Intake,Iraq,KBD,422,2649.4814814814813,0.23703703703703705
2015-12-01,CRUDEOIL,Refinery Intake,Italy,KBD,1375.1329,93.82086444444445,0
2015-12-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2015-12-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,845,2551.574074074074,0.007407407407407408
2015-12-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,304.3252,620.0096488888886,0.007407407407407408
2015-12-01,CRUDEOIL,Refinery Intake,Mexico,KBD,1121.609,2463.849507407407,0.003703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,1100.0529,23.969244444444463,0
2015-12-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,116.5345,31.00972703703705,0.003703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,0,1964.2296296296297,0.022222222222222223
2015-12-01,CRUDEOIL,Refinery Intake,Norway,KBD,310.7142,1982.4869892592571,0
2015-12-01,CRUDEOIL,Refinery Intake,Oman,KBD,220.3868,427.4122914814816,0.5148148148148148
2015-12-01,CRUDEOIL,Refinery Intake,Peru,KBD,153.5806,77.72872962962965,0.022222222222222223
2015-12-01,CRUDEOIL,Refinery Intake,Qatar,KBD,281,537.6407407407407,0.24444444444444444
2015-12-01,CRUDEOIL,Refinery Intake,Romania,KBD,198.5194,78.7687892193308,0.05204460966542751
2015-12-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5980.529,9229.07361148148,0.05555555555555555
2015-12-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2312,9310.866666666667,0
2015-12-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1156.7917,204.90988185185188,0.003703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2015-12-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,32.2484,33.85771111111112,0.3333333333333333
2015-12-01,CRUDEOIL,Refinery Intake,Turkey,KBD,582.3097,51.79021000000004,0
2015-12-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,884,2022.7777777777778,0.24444444444444444
2015-12-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,1172.1052,1153.0868562962964,0
2015-12-01,CRUDEOIL,Refinery Intake,United States of America,KBD,16741.5484,8064.267922962964,0
2015-12-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,1155,2237.5148148148146,0
2015-12-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2015-12-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2016-01-01,CRUDEOIL,Refinery Intake,Algeria,KBD,578,1105.1333333333334,0.025925925925925925
2016-01-01,CRUDEOIL,Refinery Intake,Angola,KBD,29,1368.6431974074076,0.06666666666666667
2016-01-01,CRUDEOIL,Refinery Intake,Argentina,KBD,520.9032,517.8350420634922,0.11507936507936507
2016-01-01,CRUDEOIL,Refinery Intake,Australia,KBD,434.0323,382.3284140740741,0
2016-01-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,129.8071,674.9994837037043,0.003703703703703704
2016-01-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,274.5919,132.8919662962963,0.08888888888888889
2016-01-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2016-01-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1940.9355,2176.120018650794,0
2016-01-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,5.0728,141.84592074074067,0
2016-01-01,CRUDEOIL,Refinery Intake,Canada,KBD,1250.4574,2742.848378518519,0
2016-01-01,CRUDEOIL,Refinery Intake,China,KBD,11153.3187,3885.5735511111097,0.003703703703703704
